miR_ID,circbase_ID,Tot Score
hsa-miR-619-5p,hsa_circ_0034591,1435
hsa-miR-637,hsa_circ_0049171,1435
hsa-miR-6756-5p,hsa_circ_0010542,1435
hsa-miR-6756-5p,hsa_circ_0049667,1435
hsa-miR-6756-5p,hsa_circ_0049668,1435
hsa-miR-6876-5p,hsa_circ_0058914,1435
hsa-miR-3613-3p,hsa_circ_0016162,1434
hsa-miR-3613-3p,hsa_circ_0016165,1434
hsa-miR-4524a-3p,hsa_circ_0041843,1434
hsa-miR-4530,hsa_circ_0081106,1434
hsa-miR-4640-5p,hsa_circ_0081080,1434
hsa-miR-5189-5p,hsa_circ_0010603,1434
hsa-miR-5189-5p,hsa_circ_0010604,1434
hsa-miR-5189-5p,hsa_circ_0010605,1434
hsa-miR-5189-5p,hsa_circ_0010606,1434
hsa-miR-5189-5p,hsa_circ_0010623,1434
hsa-miR-6722-3p,hsa_circ_0020316,1434
hsa-miR-6797-5p,hsa_circ_0007740,1434
hsa-miR-6891-5p,hsa_circ_0074307,1434
hsa-miR-6891-5p,hsa_circ_0074308,1434
hsa-miR-6891-5p,hsa_circ_0074309,1434
hsa-miR-6891-5p,hsa_circ_0074310,1434
hsa-miR-6891-5p,hsa_circ_0074311,1434
hsa-miR-6891-5p,hsa_circ_0074312,1434
hsa-miR-1913,hsa_circ_0010653,1433
hsa-miR-1913,hsa_circ_0010676,1433
hsa-miR-3929,hsa_circ_0063518,1433
hsa-miR-4640-5p,hsa_circ_0039075,1433
hsa-miR-4640-5p,hsa_circ_0039087,1433
hsa-miR-4640-5p,hsa_circ_0039090,1433
hsa-miR-4640-5p,hsa_circ_0039099,1433
hsa-miR-4640-5p,hsa_circ_0039105,1433
hsa-miR-4640-5p,hsa_circ_0082878,1433
hsa-miR-4640-5p,hsa_circ_0082879,1433
hsa-miR-4685-5p,hsa_circ_0022870,1433
hsa-miR-5193,hsa_circ_0050839,1433
hsa-miR-6742-3p,hsa_circ_0002172,1433
hsa-miR-6742-3p,hsa_circ_0089776,1433
hsa-miR-1303,hsa_circ_0050102,1432
hsa-miR-181a-5p,hsa_circ_0073782,1432
hsa-miR-4268,hsa_circ_0063076,1432
hsa-miR-4268,hsa_circ_0063077,1432
hsa-miR-4268,hsa_circ_0063078,1432
hsa-miR-4268,hsa_circ_0063086,1432
hsa-miR-4268,hsa_circ_0063089,1432
hsa-miR-4268,hsa_circ_0063094,1432
hsa-miR-4691-5p,hsa_circ_0063073,1432
hsa-miR-4691-5p,hsa_circ_0063074,1432
hsa-miR-6722-3p,hsa_circ_0048698,1432
hsa-miR-6722-3p,hsa_circ_0048709,1432
hsa-miR-877-3p,hsa_circ_0058667,1432
hsa-miR-1273h-5p,hsa_circ_0045221,1431
hsa-miR-181b-5p,hsa_circ_0052064,1431
hsa-miR-3661,hsa_circ_0010549,1431
hsa-miR-3661,hsa_circ_0010553,1431
hsa-miR-3661,hsa_circ_0010559,1431
hsa-miR-3661,hsa_circ_0010560,1431
hsa-miR-3661,hsa_circ_0010573,1431
hsa-miR-3661,hsa_circ_0010581,1431
hsa-miR-3661,hsa_circ_0010582,1431
hsa-miR-3661,hsa_circ_0010583,1431
hsa-miR-3661,hsa_circ_0010599,1431
hsa-miR-3661,hsa_circ_0010600,1431
hsa-miR-3661,hsa_circ_0010601,1431
hsa-miR-3661,hsa_circ_0010602,1431
hsa-miR-3661,hsa_circ_0010603,1431
hsa-miR-3661,hsa_circ_0010604,1431
hsa-miR-3661,hsa_circ_0010605,1431
hsa-miR-3661,hsa_circ_0010606,1431
hsa-miR-3661,hsa_circ_0010607,1431
hsa-miR-3661,hsa_circ_0010623,1431
hsa-miR-3661,hsa_circ_0010624,1431
hsa-miR-3661,hsa_circ_0010633,1431
hsa-miR-3661,hsa_circ_0010641,1431
hsa-miR-3661,hsa_circ_0010642,1431
hsa-miR-3661,hsa_circ_0010643,1431
hsa-miR-3661,hsa_circ_0010644,1431
hsa-miR-3661,hsa_circ_0010645,1431
hsa-miR-3661,hsa_circ_0010646,1431
hsa-miR-3661,hsa_circ_0010647,1431
hsa-miR-3661,hsa_circ_0010648,1431
hsa-miR-3661,hsa_circ_0010653,1431
hsa-miR-3661,hsa_circ_0010654,1431
hsa-miR-3661,hsa_circ_0010657,1431
hsa-miR-3661,hsa_circ_0010658,1431
hsa-miR-3661,hsa_circ_0010662,1431
hsa-miR-3661,hsa_circ_0010663,1431
hsa-miR-3661,hsa_circ_0010668,1431
hsa-miR-3661,hsa_circ_0010669,1431
hsa-miR-3661,hsa_circ_0010670,1431
hsa-miR-3661,hsa_circ_0010671,1431
hsa-miR-3661,hsa_circ_0010672,1431
hsa-miR-3661,hsa_circ_0010676,1431
hsa-miR-3661,hsa_circ_0010677,1431
hsa-miR-3929,hsa_circ_0019789,1431
hsa-miR-3929,hsa_circ_0019793,1431
hsa-miR-3929,hsa_circ_0019795,1431
hsa-miR-3929,hsa_circ_0019796,1431
hsa-miR-4530,hsa_circ_0081134,1431
hsa-miR-4667-3p,hsa_circ_0079155,1431
hsa-miR-4775,hsa_circ_0077011,1431
hsa-miR-5001-5p,hsa_circ_0039097,1431
hsa-miR-6129,hsa_circ_0031813,1431
hsa-miR-6752-5p,hsa_circ_0009561,1431
hsa-miR-6752-5p,hsa_circ_0009562,1431
hsa-miR-6752-5p,hsa_circ_0009563,1431
hsa-miR-6752-5p,hsa_circ_0009564,1431
hsa-miR-23b-3p,hsa_circ_0016756,1430
hsa-miR-3613-3p,hsa_circ_0002379,1430
hsa-miR-4687-3p,hsa_circ_0080942,1430
hsa-miR-4687-3p,hsa_circ_0080943,1430
hsa-miR-5088-3p,hsa_circ_0011310,1430
hsa-miR-5193,hsa_circ_0021034,1430
hsa-miR-5193,hsa_circ_0021035,1430
hsa-miR-619-5p,hsa_circ_0089191,1430
hsa-miR-1273h-5p,hsa_circ_0004192,1429
hsa-miR-188-3p,hsa_circ_0018228,1429
hsa-miR-3142,hsa_circ_0051055,1429
hsa-miR-3613-3p,hsa_circ_0081590,1429
hsa-miR-4685-5p,hsa_circ_0023019,1429
hsa-miR-4691-5p,hsa_circ_0063099,1429
hsa-miR-4691-5p,hsa_circ_0063101,1429
hsa-miR-4691-5p,hsa_circ_0063102,1429
hsa-miR-4691-5p,hsa_circ_0063103,1429
hsa-miR-4691-5p,hsa_circ_0063105,1429
hsa-miR-4691-5p,hsa_circ_0063106,1429
hsa-miR-4726-5p,hsa_circ_0065415,1429
hsa-miR-4775,hsa_circ_0043314,1429
hsa-miR-574-5p,hsa_circ_0041666,1429
hsa-miR-612,hsa_circ_0010691,1429
hsa-miR-6133,hsa_circ_0031813,1429
hsa-miR-615-5p,hsa_circ_0089445,1429
hsa-miR-6791-5p,hsa_circ_0020555,1429
hsa-miR-6813-5p,hsa_circ_0069071,1429
hsa-miR-6884-5p,hsa_circ_0004192,1429
hsa-miR-1273g-3p,hsa_circ_0063516,1428
hsa-miR-1273g-3p,hsa_circ_0063533,1428
hsa-miR-181b-5p,hsa_circ_0081363,1428
hsa-miR-181b-5p,hsa_circ_0081364,1428
hsa-miR-3929,hsa_circ_0063474,1428
hsa-miR-4691-5p,hsa_circ_0063096,1428
hsa-miR-4726-5p,hsa_circ_0081060,1428
hsa-miR-4775,hsa_circ_0044246,1428
hsa-miR-6881-3p,hsa_circ_0077312,1428
hsa-miR-1236-3p,hsa_circ_0042205,1427
hsa-miR-23a-3p,hsa_circ_0050296,1427
hsa-miR-3613-3p,hsa_circ_0000246,1427
hsa-miR-4656,hsa_circ_0026092,1427
hsa-miR-4656,hsa_circ_0026093,1427
hsa-miR-4656,hsa_circ_0026096,1427
hsa-miR-4656,hsa_circ_0026097,1427
hsa-miR-4685-5p,hsa_circ_0033532,1427
hsa-miR-4685-5p,hsa_circ_0033533,1427
hsa-miR-4685-5p,hsa_circ_0033534,1427
hsa-miR-4739,hsa_circ_0058199,1427
hsa-miR-608,hsa_circ_0062410,1427
hsa-miR-6838-5p,hsa_circ_0091350,1427
hsa-miR-4726-5p,hsa_circ_0081155,1426
hsa-miR-4763-3p,hsa_circ_0010541,1426
hsa-miR-4778-3p,hsa_circ_0041570,1426
hsa-miR-4778-3p,hsa_circ_0041571,1426
hsa-miR-4778-3p,hsa_circ_0041572,1426
hsa-miR-4778-3p,hsa_circ_0041573,1426
hsa-miR-4778-3p,hsa_circ_0041574,1426
hsa-miR-4778-3p,hsa_circ_0041575,1426
hsa-miR-4778-3p,hsa_circ_0041576,1426
hsa-miR-4778-3p,hsa_circ_0041577,1426
hsa-miR-4778-3p,hsa_circ_0041578,1426
hsa-miR-4778-3p,hsa_circ_0041579,1426
hsa-miR-597-5p,hsa_circ_0029351,1426
hsa-miR-597-5p,hsa_circ_0029353,1426
hsa-miR-661,hsa_circ_0010541,1426
hsa-miR-6753-5p,hsa_circ_0044533,1426
hsa-miR-6794-5p,hsa_circ_0005180,1426
hsa-miR-6794-5p,hsa_circ_0017180,1426
hsa-miR-6794-5p,hsa_circ_0017181,1426
hsa-miR-6794-5p,hsa_circ_0017182,1426
hsa-miR-6794-5p,hsa_circ_0017183,1426
hsa-miR-6794-5p,hsa_circ_0017184,1426
hsa-miR-939-3p,hsa_circ_0060070,1426
hsa-miR-939-3p,hsa_circ_0060071,1426
hsa-miR-939-3p,hsa_circ_0060073,1426
hsa-miR-939-3p,hsa_circ_0060075,1426
hsa-miR-378j,hsa_circ_0020280,1425
hsa-miR-6133,hsa_circ_0032902,1425
hsa-miR-6754-5p,hsa_circ_0010542,1425
hsa-miR-6754-5p,hsa_circ_0010549,1425
hsa-miR-6754-5p,hsa_circ_0010553,1425
hsa-miR-6754-5p,hsa_circ_0010559,1425
hsa-miR-6754-5p,hsa_circ_0010560,1425
hsa-miR-4436a,hsa_circ_0041126,1424
hsa-miR-4459,hsa_circ_0048698,1424
hsa-miR-4459,hsa_circ_0048709,1424
hsa-miR-4739,hsa_circ_0043314,1424
hsa-miR-5096,hsa_circ_0027022,1424
hsa-miR-637,hsa_circ_0065399,1424
hsa-miR-661,hsa_circ_0030855,1424
hsa-miR-661,hsa_circ_0030856,1424
hsa-miR-661,hsa_circ_0030857,1424
hsa-miR-661,hsa_circ_0030864,1424
hsa-miR-661,hsa_circ_0030869,1424
hsa-miR-6748-3p,hsa_circ_0071662,1424
hsa-miR-6756-5p,hsa_circ_0029291,1424
hsa-miR-6764-5p,hsa_circ_0082878,1424
hsa-miR-6764-5p,hsa_circ_0082879,1424
hsa-miR-1226-5p,hsa_circ_0037434,1423
hsa-miR-619-5p,hsa_circ_0050101,1423
hsa-miR-661,hsa_circ_0010598,1423
hsa-miR-661,hsa_circ_0010621,1423
hsa-miR-6748-5p,hsa_circ_0041864,1423
hsa-miR-6748-5p,hsa_circ_0041876,1423
hsa-miR-6748-5p,hsa_circ_0041881,1423
hsa-miR-6748-5p,hsa_circ_0041887,1423
hsa-miR-6756-5p,hsa_circ_0039099,1423
hsa-miR-6756-5p,hsa_circ_0039105,1423
hsa-miR-6860,hsa_circ_0010647,1423
hsa-miR-6860,hsa_circ_0010648,1423
hsa-miR-1273f,hsa_circ_0089792,1422
hsa-miR-154-3p,hsa_circ_0020280,1422
hsa-miR-181d-5p,hsa_circ_0052059,1422
hsa-miR-181d-5p,hsa_circ_0052060,1422
hsa-miR-30e-5p,hsa_circ_0013876,1422
hsa-miR-328-5p,hsa_circ_0041952,1422
hsa-miR-4640-5p,hsa_circ_0044545,1422
hsa-miR-4640-5p,hsa_circ_0081102,1422
hsa-miR-4640-5p,hsa_circ_0081108,1422
hsa-miR-4640-5p,hsa_circ_0081110,1422
hsa-miR-4726-5p,hsa_circ_0089426,1422
hsa-miR-4739,hsa_circ_0051593,1422
hsa-miR-6736-3p,hsa_circ_0032953,1422
hsa-miR-6754-5p,hsa_circ_0010574,1422
hsa-miR-6809-3p,hsa_circ_0024993,1422
hsa-miR-6881-3p,hsa_circ_0077315,1422
hsa-miR-6881-3p,hsa_circ_0077316,1422
hsa-miR-6891-3p,hsa_circ_0058667,1422
hsa-miR-6891-3p,hsa_circ_0058672,1422
hsa-miR-6891-3p,hsa_circ_0058673,1422
hsa-miR-1262,hsa_circ_0041864,1421
hsa-miR-1262,hsa_circ_0041876,1421
hsa-miR-1262,hsa_circ_0041881,1421
hsa-miR-1262,hsa_circ_0041887,1421
hsa-miR-1262,hsa_circ_0041888,1421
hsa-miR-1262,hsa_circ_0041890,1421
hsa-miR-1262,hsa_circ_0041891,1421
hsa-miR-3171,hsa_circ_0080466,1421
hsa-miR-4530,hsa_circ_0044530,1421
hsa-miR-4751,hsa_circ_0057378,1421
hsa-miR-661,hsa_circ_0010653,1421
hsa-miR-6753-5p,hsa_circ_0044521,1421
hsa-miR-6753-5p,hsa_circ_0044523,1421
hsa-miR-6825-5p,hsa_circ_0031813,1421
hsa-miR-6848-5p,hsa_circ_0026096,1421
hsa-miR-6851-5p,hsa_circ_0051922,1421
hsa-miR-143-5p,hsa_circ_0046155,1420
hsa-miR-3620-5p,hsa_circ_0026092,1420
hsa-miR-3620-5p,hsa_circ_0026093,1420
hsa-miR-3620-5p,hsa_circ_0026097,1420
hsa-miR-4726-5p,hsa_circ_0089462,1420
hsa-miR-4726-5p,hsa_circ_0089463,1420
hsa-miR-4763-3p,hsa_circ_0065990,1420
hsa-miR-608,hsa_circ_0051309,1420
hsa-miR-661,hsa_circ_0010640,1420
hsa-miR-6868-3p,hsa_circ_0034998,1420
hsa-miR-762,hsa_circ_0020669,1420
hsa-miR-1236-3p,hsa_circ_0069822,1419
hsa-miR-181d-5p,hsa_circ_0018228,1419
hsa-miR-4530,hsa_circ_0081149,1419
hsa-miR-4726-5p,hsa_circ_0057344,1419
hsa-miR-4726-5p,hsa_circ_0057356,1419
hsa-miR-6514-3p,hsa_circ_0050102,1419
hsa-miR-6721-5p,hsa_circ_0065481,1419
hsa-miR-6727-5p,hsa_circ_0082879,1419
hsa-miR-6784-3p,hsa_circ_0079155,1419
hsa-miR-6798-5p,hsa_circ_0044548,1419
hsa-miR-4726-5p,hsa_circ_0081084,1418
hsa-miR-6860,hsa_circ_0050991,1418
hsa-miR-6881-3p,hsa_circ_0041570,1418
hsa-miR-6881-3p,hsa_circ_0041571,1418
hsa-miR-6881-3p,hsa_circ_0041572,1418
hsa-miR-6881-3p,hsa_circ_0041573,1418
hsa-miR-6881-3p,hsa_circ_0041574,1418
hsa-miR-6881-3p,hsa_circ_0041575,1418
hsa-miR-6881-3p,hsa_circ_0041576,1418
hsa-miR-6881-3p,hsa_circ_0041577,1418
hsa-miR-6881-3p,hsa_circ_0041578,1418
hsa-miR-6881-3p,hsa_circ_0041579,1418
hsa-miR-7843-5p,hsa_circ_0082879,1418
hsa-miR-1184,hsa_circ_0086862,1417
hsa-miR-3065-3p,hsa_circ_0037461,1417
hsa-miR-3065-3p,hsa_circ_0037462,1417
hsa-miR-3065-3p,hsa_circ_0037463,1417
hsa-miR-3065-3p,hsa_circ_0037464,1417
hsa-miR-30b-3p,hsa_circ_0000939,1417
hsa-miR-4640-5p,hsa_circ_0081085,1417
hsa-miR-4640-5p,hsa_circ_0081089,1417
hsa-miR-4640-5p,hsa_circ_0081095,1417
hsa-miR-608,hsa_circ_0051929,1417
hsa-miR-6860,hsa_circ_0010633,1417
hsa-miR-4763-3p,hsa_circ_0010573,1416
hsa-miR-4763-3p,hsa_circ_0010581,1416
hsa-miR-4763-3p,hsa_circ_0010582,1416
hsa-miR-4763-3p,hsa_circ_0010650,1416
hsa-miR-6848-5p,hsa_circ_0039097,1416
hsa-miR-1262,hsa_circ_0049109,1415
hsa-miR-1262,hsa_circ_0049110,1415
hsa-miR-1262,hsa_circ_0049113,1415
hsa-miR-1908-3p,hsa_circ_0048450,1415
hsa-miR-30b-3p,hsa_circ_0027022,1415
hsa-miR-3187-5p,hsa_circ_0023418,1415
hsa-miR-3187-5p,hsa_circ_0023419,1415
hsa-miR-4476,hsa_circ_0024264,1415
hsa-miR-4640-5p,hsa_circ_0081120,1415
hsa-miR-4640-5p,hsa_circ_0089453,1415
hsa-miR-4640-5p,hsa_circ_0089456,1415
hsa-miR-4640-5p,hsa_circ_0089457,1415
hsa-miR-660-3p,hsa_circ_0081678,1415
hsa-miR-6774-5p,hsa_circ_0034154,1415
hsa-miR-6876-5p,hsa_circ_0006648,1415
hsa-miR-6884-5p,hsa_circ_0052094,1415
hsa-miR-214-3p,hsa_circ_0040863,1414
hsa-miR-23b-3p,hsa_circ_0050296,1414
hsa-miR-328-5p,hsa_circ_0049815,1414
hsa-miR-3662,hsa_circ_0025862,1414
hsa-miR-3662,hsa_circ_0025863,1414
hsa-miR-4784,hsa_circ_0002172,1414
hsa-miR-4784,hsa_circ_0089776,1414
hsa-miR-5683,hsa_circ_0089792,1414
hsa-miR-6826-3p,hsa_circ_0089785,1414
hsa-miR-6860,hsa_circ_0010559,1414
hsa-miR-6860,hsa_circ_0010599,1414
hsa-miR-6860,hsa_circ_0010600,1414
hsa-miR-6884-5p,hsa_circ_0050480,1414
hsa-miR-6884-5p,hsa_circ_0050485,1414
hsa-miR-6884-5p,hsa_circ_0050491,1414
hsa-miR-6884-5p,hsa_circ_0050493,1414
hsa-miR-6884-5p,hsa_circ_0050497,1414
hsa-miR-6884-5p,hsa_circ_0050500,1414
hsa-miR-6884-5p,hsa_circ_0050501,1414
hsa-miR-6884-5p,hsa_circ_0050502,1414
hsa-miR-6884-5p,hsa_circ_0050503,1414
hsa-miR-7160-5p,hsa_circ_0015224,1414
hsa-miR-7160-5p,hsa_circ_0015226,1414
hsa-miR-7160-5p,hsa_circ_0015227,1414
hsa-miR-1273h-5p,hsa_circ_0014789,1413
hsa-miR-370-3p,hsa_circ_0079394,1413
hsa-miR-3929,hsa_circ_0075961,1413
hsa-miR-4763-3p,hsa_circ_0037448,1413
hsa-miR-4763-3p,hsa_circ_0037451,1413
hsa-miR-5588-5p,hsa_circ_0013876,1413
hsa-miR-637,hsa_circ_0065416,1413
hsa-miR-6734-3p,hsa_circ_0013876,1413
hsa-miR-6756-5p,hsa_circ_0039109,1413
hsa-miR-6803-5p,hsa_circ_0050085,1413
hsa-miR-6873-3p,hsa_circ_0049485,1413
hsa-miR-3064-3p,hsa_circ_0052121,1412
hsa-miR-328-5p,hsa_circ_0065408,1412
hsa-miR-4763-3p,hsa_circ_0010691,1412
hsa-miR-5193,hsa_circ_0039128,1412
hsa-miR-6884-5p,hsa_circ_0002379,1412
hsa-miR-942-5p,hsa_circ_0040925,1412
hsa-miR-3159,hsa_circ_0077011,1411
hsa-miR-4726-5p,hsa_circ_0081113,1411
hsa-miR-608,hsa_circ_0046337,1411
hsa-miR-608,hsa_circ_0046338,1411
hsa-miR-6132,hsa_circ_0044543,1411
hsa-miR-6132,hsa_circ_0044548,1411
hsa-miR-6132,hsa_circ_0044549,1411
hsa-miR-619-5p,hsa_circ_0006648,1411
hsa-miR-6827-3p,hsa_circ_0005266,1411
hsa-miR-6836-5p,hsa_circ_0044527,1411
hsa-miR-6836-5p,hsa_circ_0044534,1411
hsa-miR-6860,hsa_circ_0010664,1411
hsa-miR-885-3p,hsa_circ_0089547,1411
hsa-miR-1273h-5p,hsa_circ_0052102,1410
hsa-miR-1343-3p,hsa_circ_0030874,1410
hsa-miR-3663-3p,hsa_circ_0057345,1410
hsa-miR-4530,hsa_circ_0081154,1410
hsa-miR-4763-3p,hsa_circ_0009399,1410
hsa-miR-485-5p,hsa_circ_0063516,1410
hsa-miR-485-5p,hsa_circ_0063533,1410
hsa-miR-6756-5p,hsa_circ_0081678,1410
hsa-miR-6838-5p,hsa_circ_0040863,1410
hsa-miR-6840-3p,hsa_circ_0020280,1410
hsa-miR-1184,hsa_circ_0075974,1409
hsa-miR-1184,hsa_circ_0075975,1409
hsa-miR-1273g-3p,hsa_circ_0018230,1409
hsa-miR-149-5p,hsa_circ_0049937,1409
hsa-miR-3929,hsa_circ_0080692,1409
hsa-miR-4642,hsa_circ_0049109,1409
hsa-miR-4642,hsa_circ_0049110,1409
hsa-miR-4763-3p,hsa_circ_0091806,1409
hsa-miR-4763-3p,hsa_circ_0091807,1409
hsa-miR-4763-3p,hsa_circ_0091808,1409
hsa-miR-619-5p,hsa_circ_0091222,1409
hsa-miR-6749-3p,hsa_circ_0065481,1409
hsa-miR-6884-5p,hsa_circ_0046155,1409
hsa-miR-1286,hsa_circ_0044511,1408
hsa-miR-1286,hsa_circ_0044512,1408
hsa-miR-4775,hsa_circ_0025972,1408
hsa-miR-6132,hsa_circ_0044509,1408
hsa-miR-6132,hsa_circ_0044518,1408
hsa-miR-6132,hsa_circ_0044520,1408
hsa-miR-6132,hsa_circ_0044526,1408
hsa-miR-6132,hsa_circ_0044527,1408
hsa-miR-6132,hsa_circ_0044534,1408
hsa-miR-637,hsa_circ_0011303,1408
hsa-miR-6883-5p,hsa_circ_0026923,1408
hsa-miR-6883-5p,hsa_circ_0026924,1408
hsa-miR-6883-5p,hsa_circ_0026925,1408
hsa-miR-6883-5p,hsa_circ_0026926,1408
hsa-miR-6883-5p,hsa_circ_0026927,1408
hsa-miR-6883-5p,hsa_circ_0026928,1408
hsa-miR-6883-5p,hsa_circ_0026929,1408
hsa-miR-1184,hsa_circ_0060210,1407
hsa-miR-1281,hsa_circ_0085899,1407
hsa-miR-1281,hsa_circ_0085900,1407
hsa-miR-149-3p,hsa_circ_0041089,1407
hsa-miR-149-3p,hsa_circ_0041099,1407
hsa-miR-149-3p,hsa_circ_0041116,1407
hsa-miR-30b-3p,hsa_circ_0072808,1407
hsa-miR-30b-3p,hsa_circ_0072809,1407
hsa-miR-30b-3p,hsa_circ_0072817,1407
hsa-miR-30b-3p,hsa_circ_0072819,1407
hsa-miR-30b-3p,hsa_circ_0072821,1407
hsa-miR-30b-3p,hsa_circ_0072850,1407
hsa-miR-30b-3p,hsa_circ_0072851,1407
hsa-miR-4530,hsa_circ_0057344,1407
hsa-miR-4530,hsa_circ_0057345,1407
hsa-miR-4530,hsa_circ_0057349,1407
hsa-miR-4530,hsa_circ_0057356,1407
hsa-miR-4640-5p,hsa_circ_0065414,1407
hsa-miR-4728-5p,hsa_circ_0010420,1407
hsa-miR-4751,hsa_circ_0057425,1407
hsa-miR-4763-3p,hsa_circ_0010606,1407
hsa-miR-4763-3p,hsa_circ_0010607,1407
hsa-miR-485-5p,hsa_circ_0044246,1407
hsa-miR-6792-3p,hsa_circ_0063089,1407
hsa-miR-6792-3p,hsa_circ_0063094,1407
hsa-miR-6792-3p,hsa_circ_0063095,1407
hsa-miR-6792-3p,hsa_circ_0063096,1407
hsa-miR-6792-3p,hsa_circ_0063097,1407
hsa-miR-6792-3p,hsa_circ_0063098,1407
hsa-miR-6798-5p,hsa_circ_0044521,1407
hsa-miR-6798-5p,hsa_circ_0044523,1407
hsa-miR-6798-5p,hsa_circ_0044526,1407
hsa-miR-6851-5p,hsa_circ_0074312,1407
hsa-miR-885-3p,hsa_circ_0061080,1407
hsa-miR-1207-5p,hsa_circ_0082877,1406
hsa-miR-138-5p,hsa_circ_0049104,1406
hsa-miR-138-5p,hsa_circ_0049105,1406
hsa-miR-138-5p,hsa_circ_0049106,1406
hsa-miR-3929,hsa_circ_0050102,1406
hsa-miR-4640-5p,hsa_circ_0044551,1406
hsa-miR-619-5p,hsa_circ_0038605,1406
hsa-miR-6752-5p,hsa_circ_0080666,1406
hsa-miR-6752-5p,hsa_circ_0080668,1406
hsa-miR-6753-5p,hsa_circ_0044505,1406
hsa-miR-6753-5p,hsa_circ_0044506,1406
hsa-miR-6753-5p,hsa_circ_0044514,1406
hsa-miR-6798-5p,hsa_circ_0044508,1406
hsa-miR-6798-5p,hsa_circ_0044527,1406
hsa-miR-6798-5p,hsa_circ_0044528,1406
hsa-miR-6798-5p,hsa_circ_0044539,1406
hsa-miR-6836-5p,hsa_circ_0044543,1406
hsa-miR-6836-5p,hsa_circ_0044548,1406
hsa-miR-6836-5p,hsa_circ_0044549,1406
hsa-miR-6837-5p,hsa_circ_0037448,1406
hsa-miR-6837-5p,hsa_circ_0037451,1406
hsa-miR-6837-5p,hsa_circ_0037453,1406
hsa-miR-221-3p,hsa_circ_0007805,1405
hsa-miR-30b-3p,hsa_circ_0078998,1405
hsa-miR-30b-3p,hsa_circ_0078999,1405
hsa-miR-4690-3p,hsa_circ_0041734,1405
hsa-miR-1184,hsa_circ_0063099,1404
hsa-miR-1184,hsa_circ_0063101,1404
hsa-miR-1470,hsa_circ_0031813,1404
hsa-miR-4775,hsa_circ_0027022,1404
hsa-miR-495-3p,hsa_circ_0006648,1404
hsa-miR-5095,hsa_circ_0044246,1404
hsa-miR-619-5p,hsa_circ_0050085,1404
hsa-miR-619-5p,hsa_circ_0050086,1404
hsa-miR-6787-5p,hsa_circ_0051748,1404
hsa-miR-6791-3p,hsa_circ_0060070,1404
hsa-miR-6791-3p,hsa_circ_0060071,1404
hsa-miR-6798-5p,hsa_circ_0082878,1404
hsa-miR-6798-5p,hsa_circ_0082879,1404
hsa-miR-6852-5p,hsa_circ_0065400,1404
hsa-miR-6852-5p,hsa_circ_0065401,1404
hsa-miR-6852-5p,hsa_circ_0065402,1404
hsa-miR-6852-5p,hsa_circ_0065403,1404
hsa-miR-6852-5p,hsa_circ_0065404,1404
hsa-miR-4498,hsa_circ_0082879,1403
hsa-miR-619-5p,hsa_circ_0013310,1403
hsa-miR-6731-5p,hsa_circ_0020279,1403
hsa-miR-6809-3p,hsa_circ_0034998,1403
hsa-miR-6884-5p,hsa_circ_0015224,1403
hsa-miR-7110-5p,hsa_circ_0041089,1403
hsa-miR-7110-5p,hsa_circ_0041099,1403
hsa-miR-7110-5p,hsa_circ_0041116,1403
hsa-miR-1184,hsa_circ_0060213,1402
hsa-miR-19b-2-5p,hsa_circ_0020490,1402
hsa-miR-3187-5p,hsa_circ_0010541,1402
hsa-miR-3187-5p,hsa_circ_0010544,1402
hsa-miR-3187-5p,hsa_circ_0010548,1402
hsa-miR-3187-5p,hsa_circ_0010552,1402
hsa-miR-3187-5p,hsa_circ_0010555,1402
hsa-miR-3187-5p,hsa_circ_0010558,1402
hsa-miR-3187-5p,hsa_circ_0010565,1402
hsa-miR-3650,hsa_circ_0037148,1402
hsa-miR-4268,hsa_circ_0085899,1402
hsa-miR-4268,hsa_circ_0085900,1402
hsa-miR-4530,hsa_circ_0044551,1402
hsa-miR-485-5p,hsa_circ_0019789,1402
hsa-miR-485-5p,hsa_circ_0019793,1402
hsa-miR-485-5p,hsa_circ_0019795,1402
hsa-miR-485-5p,hsa_circ_0019796,1402
hsa-miR-665,hsa_circ_0014789,1402
hsa-miR-6756-5p,hsa_circ_0051922,1402
hsa-miR-6762-5p,hsa_circ_0044522,1402
hsa-miR-6762-5p,hsa_circ_0044524,1402
hsa-miR-939-3p,hsa_circ_0010643,1402
hsa-miR-939-3p,hsa_circ_0010644,1402
hsa-miR-939-3p,hsa_circ_0010662,1402
hsa-miR-939-3p,hsa_circ_0010663,1402
hsa-miR-939-3p,hsa_circ_0010670,1402
hsa-miR-1184,hsa_circ_0086854,1401
hsa-miR-1273g-3p,hsa_circ_0081596,1401
hsa-miR-3619-5p,hsa_circ_0033273,1401
hsa-miR-3619-5p,hsa_circ_0033278,1401
hsa-miR-3619-5p,hsa_circ_0033282,1401
hsa-miR-4726-5p,hsa_circ_0081123,1401
hsa-miR-4763-3p,hsa_circ_0010649,1401
hsa-miR-6762-5p,hsa_circ_0044509,1401
hsa-miR-6762-5p,hsa_circ_0044510,1401
hsa-miR-6762-5p,hsa_circ_0044511,1401
hsa-miR-6762-5p,hsa_circ_0044518,1401
hsa-miR-6762-5p,hsa_circ_0044519,1401
hsa-miR-6762-5p,hsa_circ_0044520,1401
hsa-miR-1273g-3p,hsa_circ_0038898,1400
